player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Quintez Cephus,29614,WR,DET,13,0,11,61.1,100.0,58,43.3,58,42.7,0,100.0,134,134,56.9,100.0,66,49.3,66
Trent Scott,24481,T,CAR,9,0,5,54.0,100.0,56,42.1,56,60.8,2,100.0,133,133,66.3,100.0,60,45.1,60
Nick Foles,7089,QB,CHI,9,0,6,60.6,97.0,32,24.1,33,60.4,0,91.1,133,146,60.0,100.0,91,68.4,91
Mecole Hardman,42683,WR,KC,16,0,16,54.2,100.0,23,17.4,23,58.6,0,97.1,132,136,64.3,100.0,103,78.0,103
Ben Garland,5839,C,SF,5,0,28,49.4,100.0,33,25.0,33,72.4,0,100.0,132,132,66.2,100.0,81,61.4,81
Marquez Callaway,42295,WR,NO,12,0,20,72.5,100.0,51,38.9,51,57.2,0,100.0,131,131,62.2,100.0,64,48.9,64
Matt Gono,66448,T,ATL,15,0,2,58.5,100.0,57,44.2,57,58.7,0,100.0,129,129,58.0,100.0,58,45.0,58
Colton McKivitz,29314,G,SF,9,0,28,50.8,100.0,38,29.5,38,52.5,0,100.0,129,129,59.5,100.0,79,61.2,79
Pharaoh Brown,12247,TE,HST,13,0,13,52.1,100.0,31,24.4,31,75.5,3,100.0,127,127,77.8,100.0,87,68.5,87
Keith Smith,9302,FB,ATL,16,0,2,73.5,100.0,48,37.8,48,64.4,0,96.9,127,131,57.5,100.0,61,48.0,61
Chris Hubbard,8051,G,CLV,7,0,8,54.6,100.0,68,54.0,68,64.9,0,100.0,126,126,82.0,100.0,46,36.5,46
Tyler Kroft,9518,TE,BUF,10,0,4,57.7,100.0,35,27.8,35,63.8,0,100.0,126,126,63.2,100.0,58,46.0,58
Mack Hollins,11873,WR,MIA,15,0,17,64.5,100.0,37,29.6,37,77.3,0,100.0,125,125,67.3,100.0,68,54.4,68
Cameron Brate,9207,TE,TB,16,0,30,57.5,100.0,61,48.8,61,46.2,0,100.0,125,125,54.6,100.0,37,29.6,37
Cameron Batson,47669,WR,TEN,13,0,31,45.1,95.7,45,36.0,47,62.5,1,96.9,125,129,66.8,98.7,76,60.8,77
Colin Thompson,12239,TE,CAR,15,0,5,66.5,100.0,66,52.8,66,59.2,0,100.0,125,125,55.7,100.0,44,35.2,44
Olamide Zaccheaus,44920,WR,ATL,11,0,2,71.6,100.0,49,39.5,49,57.0,0,99.2,124,125,60.0,98.5,65,52.4,66
Chris Conley,9509,WR,JAX,15,0,15,73.8,100.0,46,37.1,46,82.7,0,100.0,124,124,77.0,100.0,72,58.1,72
Max Scharping,46961,G,HST,10,0,13,48.0,100.0,30,24.2,30,48.6,0,100.0,124,124,45.9,100.0,86,69.4,86
Odell Beckham Jr.,8647,WR,CLV,7,0,8,65.2,100.0,60,48.4,60,54.5,1,97.6,124,127,49.5,100.0,58,46.8,58
Josh Andrews,9068,G,NYJ,8,0,22,48.0,100.0,22,17.9,22,54.9,0,100.0,123,123,58.3,100.0,95,77.2,95
Wes Martin,46087,G,WAS,9,0,32,50.0,100.0,58,47.2,58,46.0,1,100.0,123,123,45.9,100.0,53,43.1,53
Khari Blasingame,44889,FB,TEN,16,0,31,51.6,100.0,8,6.6,8,51.9,0,100.0,121,121,53.1,100.0,95,78.5,95
Eric Tomlinson,9786,TE,BLT,8,0,3,82.2,100.0,99,82.5,99,77.3,0,100.0,120,120,63.0,100.0,12,10.0,12
Jakeem Grant,10820,WR,MIA,14,0,17,57.6,100.0,41,34.2,41,58.0,0,97.6,120,123,59.6,100.0,68,56.7,68
Trent Brown,9677,T,LV,5,0,23,48.8,100.0,34,28.3,34,63.6,0,100.0,120,120,70.0,100.0,73,60.8,73
Christian Blake,47900,WR,ATL,16,0,2,44.5,100.0,41,34.5,41,43.8,0,100.0,119,119,74.6,100.0,62,52.1,62
Tyler Eifert,7802,TE,JAX,15,0,15,58.3,100.0,39,32.8,39,61.8,0,100.0,119,119,67.3,100.0,67,56.3,67
Cole Toner,10804,G,LAC,8,0,27,74.7,100.0,41,34.5,41,60.5,0,100.0,119,119,57.9,100.0,59,49.6,59
Kalif Raymond,11028,WR,TEN,15,0,31,58.8,100.0,31,26.3,31,51.3,0,99.2,118,119,59.5,100.0,73,61.9,73
Cam Erving,9452,T,DAL,5,0,9,62.8,100.0,34,29.1,34,48.0,0,100.0,117,117,51.8,100.0,67,57.3,67
Cethan Carter,47149,TE,CIN,15,0,7,54.9,100.0,19,16.2,19,60.9,1,100.0,117,117,58.1,100.0,73,62.4,73
Zay Jones,11792,WR,LV,16,0,23,90.6,100.0,35,30.2,35,90.1,0,100.0,116,116,79.3,100.0,69,59.5,69
Preston Williams,38855,WR,MIA,8,0,17,59.7,100.0,43,37.4,43,62.4,0,100.0,115,115,63.7,100.0,59,51.3,59
Mitchell Schwartz,7041,T,KC,6,0,16,72.8,100.0,25,21.7,25,63.0,0,100.0,115,115,58.2,100.0,80,69.6,80
Marcus Johnson,11074,WR,IND,10,0,14,59.4,100.0,33,28.7,33,51.7,0,100.0,115,115,60.9,100.0,68,59.1,68
Andy Janovich,10810,FB,CLV,15,0,8,68.0,97.8,45,39.1,46,67.1,0,98.3,115,117,63.6,100.0,53,46.1,53
Deebo Samuel,48274,WR,SF,7,0,28,53.5,93.3,28,24.3,30,59.2,0,92.0,115,125,62.6,96.5,83,72.2,86
Storm Norton,12188,T,LAC,6,0,27,55.4,100.0,34,29.6,34,61.0,0,100.0,115,115,60.7,100.0,63,54.8,63
Greg Olsen,3647,TE,SEA,12,0,29,70.7,100.0,26,22.8,26,67.0,0,100.0,114,114,65.0,100.0,78,68.4,78
Freddie Swain,26448,WR,SEA,17,0,29,64.2,100.0,34,29.8,34,47.3,0,100.0,114,114,59.0,100.0,73,64.0,73
Senio Kelemete,7144,G,HST,9,0,13,49.4,100.0,43,37.7,43,52.7,0,100.0,114,114,63.6,100.0,70,61.4,70
Bryan Edwards,28486,WR,LV,12,0,23,74.5,100.0,43,37.7,43,86.9,0,100.0,114,114,80.4,100.0,66,57.9,66
Lee Smith,6311,TE,BUF,10,0,4,67.3,100.0,35,31.3,35,67.9,0,100.0,112,112,66.4,100.0,50,44.6,50
Austin Mack,28070,WR,NYG,11,0,21,64.6,100.0,50,45.0,50,69.2,0,100.0,111,111,72.5,100.0,33,29.7,33
Jace Sternberger,47081,TE,GB,12,0,12,63.2,100.0,21,18.9,21,59.1,0,100.0,111,111,57.3,100.0,70,63.1,70
Taylor Lewan,8646,T,TEN,5,0,31,48.6,100.0,30,27.5,30,61.1,0,100.0,109,109,71.6,100.0,72,66.1,72
Cedric Ogbuehi,9454,T,SEA,6,0,29,52.9,100.0,26,23.9,26,69.5,1,100.0,109,109,76.0,100.0,70,64.2,70
Marvin Hall,11440,WR,CLV,12,0,8,65.5,100.0,41,38.0,41,63.1,0,99.1,108,109,61.2,100.0,56,51.9,56
Isaiah McKenzie,11927,WR,BUF,17,0,4,52.8,100.0,34,31.5,34,46.1,1,91.5,108,118,59.0,100.0,61,56.5,61
Golden Tate,5585,WR,NYG,12,1,21,55.3,100.0,63,59.4,63,55.4,1,100.0,106,106,58.4,100.0,34,32.1,34
Demetrius Harris,8524,TE,CHI,12,1,6,64.3,100.0,19,17.9,19,68.6,1,100.0,106,106,70.0,100.0,75,70.8,75
Scotty Miller,47481,WR,TB,17,0,30,60.7,100.0,52,49.1,52,60.1,0,97.2,106,109,59.0,100.0,42,39.6,42
Justin Skule,38951,T,SF,7,0,28,47.7,100.0,33,31.4,33,54.8,2,100.0,105,105,55.9,100.0,59,56.2,59
Danny Amendola,4717,WR,DET,14,0,11,75.6,100.0,46,43.8,46,70.8,0,99.1,105,106,78.1,100.0,53,50.5,53
James Daniels,45576,G,CHI,5,0,6,61.4,100.0,20,19.2,20,71.0,0,100.0,104,104,77.4,100.0,73,70.2,73
Devin Asiasi,40294,TE,NE,9,0,19,57.5,100.0,59,56.7,59,60.3,0,100.0,104,104,60.2,100.0,24,23.1,24
Trevon Wesco,42018,TE,NYJ,12,0,22,55.9,100.0,21,20.2,21,59.4,1,99.0,104,105,61.4,100.0,72,69.2,72
Rashaad Coward,12168,G,CHI,7,0,6,52.7,100.0,23,22.1,23,49.4,0,100.0,104,104,52.0,100.0,67,64.4,67
Chaz Green,9524,T,IND,6,1,14,48.2,100.0,25,24.3,25,66.7,1,100.0,103,103,71.1,100.0,60,58.3,60
Jack Driscoll,27064,T,PHI,7,0,24,50.5,100.0,34,33.0,34,46.4,0,100.0,103,103,59.5,100.0,54,52.4,54
Lynn Bowden Jr.,61361,WR,MIA,10,0,17,71.4,84.8,28,27.5,33,71.0,0,92.7,102,110,68.5,96.9,62,60.8,64
Nick Westbrook-Ikhine,47861,WR,TEN,12,0,31,78.1,100.0,27,26.7,27,84.3,0,100.0,101,101,81.3,100.0,71,70.3,71
Michael Schofield III,8730,G,CAR,5,0,5,43.1,100.0,50,49.5,50,55.9,0,100.0,101,101,67.0,100.0,37,36.6,37
Isaiah Wright,40113,WR,WAS,14,0,32,58.7,100.0,37,36.6,37,48.8,0,97.1,101,104,59.6,100.0,59,58.4,59
Brandon Allen,10835,QB,CIN,5,0,7,60.0,100.0,23,23.0,23,60.0,0,92.6,100,108,60.0,98.6,68,68.0,69
Dak Prescott,10769,QB,DAL,5,0,9,60.0,100.0,40,40.0,40,60.0,0,89.3,100,112,60.0,94.7,54,54.0,57
Isaiah Ford,11991,WR,MIA,10,0,17,56.1,100.0,22,22.2,22,57.0,1,100.0,99,99,48.0,100.0,55,55.6,55
Juwan Johnson,28305,WR,NO,7,0,20,63.7,100.0,26,26.3,26,88.7,1,100.0,99,99,88.9,100.0,59,59.6,59
Kelechi Osemele,7062,G,KC,5,0,16,61.5,100.0,21,21.4,21,65.5,0,100.0,98,98,63.0,100.0,69,70.4,69
Deon Yelder,29556,TE,KC,13,0,16,79.5,100.0,24,24.5,24,67.2,0,100.0,98,98,60.1,100.0,53,54.1,53
Anthony Firkser,51837,TE,TEN,17,0,31,69.0,100.0,28,28.6,28,62.8,0,100.0,98,98,61.9,100.0,53,54.1,53
Hroniss Grasu,9504,C,SF,6,0,28,48.9,100.0,28,28.6,28,61.1,0,100.0,98,98,63.0,100.0,57,58.2,57
John Simpson,41715,G,LV,5,0,23,52.4,100.0,32,33.0,32,54.0,1,100.0,97,97,52.9,100.0,59,60.8,59
Jeff Smith,48055,WR,NYJ,10,0,22,57.6,100.0,31,32.0,31,40.1,0,100.0,97,97,57.3,100.0,62,63.9,62
Tyler Johnson,48054,WR,TB,15,0,30,60.3,100.0,55,57.3,55,53.4,0,100.0,96,96,59.4,100.0,31,32.3,31
John Hightower,84142,WR,PHI,12,1,24,56.4,100.0,31,32.3,31,41.5,1,100.0,96,96,61.1,100.0,49,51.0,49
Van Jefferson,47447,WR,LA,13,0,26,61.5,100.0,40,41.7,40,53.9,0,99.0,96,97,54.7,100.0,49,51.0,49
Richard Rodgers,8733,TE,PHI,11,0,24,64.8,100.0,34,35.4,34,62.4,0,100.0,96,96,62.5,100.0,50,52.1,50
J.C. Hassenauer,45600,C,PIT,9,0,25,57.3,100.0,45,47.4,45,52.6,1,100.0,95,95,66.8,100.0,30,31.6,30
Ryan Groy,9221,G,LAC,4,0,27,53.5,100.0,28,29.5,28,59.7,0,100.0,95,95,54.6,100.0,48,50.5,48
Alex Armah,11948,FB,CAR,16,0,5,63.2,100.0,56,59.6,56,64.0,0,94.0,94,100,64.8,100.0,26,27.7,26
Steven Sims,48341,WR,WAS,12,0,32,54.2,100.0,38,40.4,38,48.2,0,97.9,94,96,59.3,100.0,54,57.4,54
Austin Schlottmann,30097,G,DEN,6,0,10,58.0,100.0,39,41.9,39,50.4,0,100.0,93,93,46.0,100.0,41,44.1,41
Randall Cobb,6216,WR,HST,10,0,13,56.7,100.0,27,29.3,27,50.3,0,100.0,92,92,62.2,100.0,62,67.4,62
Jason Cabinda,50714,FB,DET,16,0,11,54.5,100.0,31,33.7,31,59.5,0,98.9,92,93,61.6,100.0,49,53.3,49
Tyron Johnson,34427,WR,LAC,11,0,27,61.2,100.0,23,25.3,23,53.0,1,96.8,91,94,62.3,100.0,56,61.5,56
Olabisi Johnson,47882,WR,MIN,16,1,18,54.7,100.0,20,22.0,20,63.3,2,100.0,91,91,71.1,100.0,60,65.9,60
Daniel Kilgore,6315,C,KC,5,0,16,59.3,100.0,14,15.4,14,64.3,0,100.0,91,91,62.9,100.0,71,78.0,71
Aaron Brewer,46014,G,TEN,10,0,31,70.4,100.0,30,33.0,30,81.1,1,100.0,91,91,82.7,100.0,50,54.9,50
Matt Nelson,48584,T,DET,11,0,11,60.0,100.0,47,52.2,47,63.1,0,100.0,90,90,68.9,100.0,32,35.6,32
Jalen Hurts,40291,QB,PHI,15,0,24,60.2,56.8,21,23.6,37,60.7,0,68.5,89,130,60.6,78.7,59,66.3,75
David Sharpe,11884,T,WAS,8,0,32,30.4,100.0,34,38.2,34,51.5,0,100.0,89,89,64.7,100.0,43,48.3,43
Chris Hogan,6468,WR,NYJ,5,0,22,53.6,100.0,27,30.3,27,62.9,0,100.0,89,89,70.5,100.0,56,62.9,56
Gabe Nabers,40117,FB,LAC,14,0,27,54.8,100.0,28,31.5,28,50.4,0,97.8,89,91,55.3,100.0,43,48.3,43
Equanimeous St. Brown,47967,WR,GB,12,0,12,51.2,100.0,26,29.5,26,62.3,0,98.9,88,89,82.4,100.0,54,61.4,54
Julian Edelman,5156,WR,NE,6,0,19,58.3,100.0,48,54.5,48,49.8,0,97.8,88,90,73.0,100.0,22,25.0,22
Joe Flacco,4332,QB,NYJ,5,1,22,60.0,100.0,33,37.5,33,60.0,1,98.9,88,89,60.0,100.0,52,59.1,52
Mike Glennon,7854,QB,JAX,5,0,15,60.0,100.0,28,31.8,28,60.0,0,97.8,88,90,60.0,100.0,49,55.7,49
Conor McDermott,11966,T,NYJ,7,0,22,42.0,100.0,32,37.2,32,63.1,0,100.0,86,86,77.9,100.0,50,58.1,50
Mike Thomas,10840,WR,CIN,13,0,7,60.7,100.0,24,27.9,24,52.1,0,98.9,86,87,59.7,100.0,46,53.5,46
Ben Ellefson,27766,TE,JAX,7,0,15,68.3,100.0,36,42.4,36,54.0,0,100.0,85,85,44.6,100.0,46,54.1,46
Braxton Berrios,47961,WR,NYJ,11,0,22,54.9,100.0,30,35.3,30,64.7,0,96.6,85,88,59.5,96.3,52,61.2,54
Lamont Gaillard,46618,C,ARZ,5,0,1,58.5,100.0,33,38.8,33,48.2,1,100.0,85,85,45.5,100.0,39,45.9,39
Noah Brown,11993,WR,DAL,15,0,9,89.5,100.0,29,34.1,29,82.6,0,100.0,85,85,66.8,100.0,50,58.8,50
Donald Parham,91014,TE,LAC,12,0,27,47.2,100.0,34,40.5,34,49.7,0,100.0,84,84,58.5,100.0,32,38.1,32
Matt Hennessy,41141,C,ATL,8,0,2,53.6,100.0,35,41.7,35,59.9,3,100.0,84,84,69.1,100.0,36,42.9,36
Dontrelle Inman,6597,WR,WAS,11,0,32,75.9,100.0,35,41.7,35,85.7,0,100.0,84,84,58.4,100.0,44,52.4,44
Mohamed Sanu,7084,WR,DET,10,0,11,61.8,97.4,37,44.0,38,50.4,0,98.8,84,85,61.5,100.0,37,44.0,37
Virgil Green,6356,TE,LAC,6,0,27,65.7,100.0,36,42.9,36,72.1,1,100.0,84,84,73.5,100.0,38,45.2,38
Andy Isabella,47448,WR,ARZ,13,0,1,59.1,100.0,18,21.7,18,64.6,0,98.8,83,84,72.8,100.0,49,59.0,49
Hakeem Adeniji,45419,T,CIN,9,0,7,40.2,100.0,17,20.5,17,53.3,0,100.0,83,83,54.7,100.0,55,66.3,55
Jordan Akins,47050,TE,HST,13,0,13,58.0,100.0,22,26.5,22,52.0,0,98.8,83,84,55.7,100.0,57,68.7,57
Alvin Kamara,11822,HB,NO,16,0,20,56.4,39.4,43,51.8,109,56.1,0,27.9,83,298,61.6,10.0,15,18.1,150
Chuma Edoga,46232,T,NYJ,6,0,22,58.4,100.0,30,36.6,30,82.1,1,100.0,82,82,90.7,100.0,46,56.1,46
Johnny Mundt,12206,TE,LA,13,1,26,51.4,100.0,32,39.0,32,62.4,1,100.0,82,82,64.3,100.0,27,32.9,27
Joe Dahl,10785,G,DET,5,0,11,59.9,100.0,31,37.8,31,64.6,0,100.0,82,82,68.0,100.0,45,54.9,45
Malik Taylor,94375,WR,GB,13,0,12,49.5,100.0,21,25.9,21,42.9,0,98.8,81,82,66.2,100.0,48,59.3,48
Charlie Woerner,42257,TE,SF,14,0,28,49.0,100.0,28,35.0,28,47.9,0,100.0,80,80,55.7,100.0,40,50.0,40
Jon Runyan,36661,G,GB,7,0,12,72.1,100.0,22,27.8,22,55.8,0,100.0,79,79,46.2,100.0,42,53.2,42
Ashton Dulin,91479,WR,IND,12,0,14,60.2,100.0,34,43.6,34,51.8,0,97.5,78,80,63.9,100.0,27,34.6,27
Chad Beebe,21528,WR,MIN,14,0,18,49.8,100.0,17,21.8,17,31.3,0,100.0,78,78,68.4,100.0,52,66.7,52
Stefen Wisniewski,6200,G,KC,3,0,16,58.1,100.0,30,38.5,30,60.5,0,100.0,78,78,63.5,100.0,42,53.8,42
Alex Erickson,11107,WR,CIN,10,0,7,58.5,100.0,15,19.5,15,65.2,0,93.9,77,82,70.1,100.0,55,71.4,55
Chandler Cox,45629,FB,MIA,8,0,17,41.4,100.0,45,58.4,45,38.6,0,100.0,77,77,45.4,100.0,24,31.2,24
Trystan Colon-Castillo,41117,C,BLT,2,0,3,65.4,100.0,64,83.1,64,72.5,0,100.0,77,77,80.2,100.0,12,15.6,12
Byron Pringle,42345,WR,KC,11,0,16,60.3,100.0,15,19.7,15,90.8,0,100.0,76,76,79.2,100.0,55,72.4,55
Antonio Brown,5718,WR,TB,9,0,30,52.8,100.0,39,51.3,39,54.4,0,96.2,76,79,57.9,100.0,30,39.5,30
Chad Hansen,11896,WR,HST,5,0,13,78.7,100.0,19,25.3,19,74.5,1,100.0,75,75,68.5,100.0,55,73.3,55
J.D. McKissic,11047,HB,WAS,17,0,32,56.5,50.0,23,30.7,46,56.6,0,46.3,75,162,57.3,45.0,45,60.0,100
Kenny Golladay,11851,WR,DET,5,0,11,52.1,100.0,27,36.0,27,75.0,0,100.0,75,75,63.3,100.0,44,58.7,44
Pharoh Cooper,10751,WR,CAR,14,0,5,62.0,100.0,31,42.5,31,45.7,0,100.0,73,73,70.8,100.0,27,37.0,27
Gus Edwards,46027,HB,BLT,17,0,3,57.8,27.8,45,62.5,162,62.2,0,31.9,72,226,59.5,8.3,3,4.2,36
Troy Fumagalli,47333,TE,DEN,8,0,10,67.5,100.0,41,57.7,41,60.1,0,100.0,71,71,50.0,100.0,19,26.8,19
Cedrick Wilson,48170,WR,DAL,15,0,9,60.7,100.0,16,22.9,16,55.4,0,98.6,70,71,57.0,100.0,39,55.7,39
Billy Price,46795,C,CIN,5,0,7,44.4,100.0,12,17.1,12,68.2,1,100.0,70,70,72.2,100.0,43,61.4,43
James Ferentz,9258,C,NE,4,0,19,56.8,100.0,38,54.3,38,51.7,0,100.0,70,70,46.6,100.0,21,30.0,21
KeeSean Johnson,39587,WR,ARZ,8,0,1,54.8,100.0,22,31.9,22,46.7,0,100.0,69,69,62.2,100.0,33,47.8,33
Joe Haeg,10789,G,TB,11,0,30,61.9,100.0,40,58.0,40,61.9,1,100.0,69,69,60.4,100.0,25,36.2,25
Jared Veldheer,5594,T,IND,2,0,14,44.1,100.0,26,37.7,26,66.5,1,100.0,69,69,82.9,100.0,34,49.3,34
Jake Luton,17287,QB,JAX,3,0,15,60.0,100.0,34,50.0,34,60.0,0,100.0,68,68,60.0,100.0,34,50.0,34
Stephen Anderson,11160,TE,LAC,14,0,27,84.4,100.0,23,33.8,23,71.8,0,100.0,68,68,58.0,100.0,32,47.1,32
Roderick Johnson,11915,T,HST,12,0,13,65.3,100.0,13,19.1,13,73.9,0,100.0,68,68,69.0,100.0,54,79.4,54
Kyle Allen,26152,QB,WAS,4,0,32,60.3,100.0,34,50.7,34,60.3,1,95.7,67,70,60.0,100.0,32,47.8,32
Auden Tate,48192,WR,CIN,7,0,7,81.5,100.0,24,35.8,24,77.6,0,100.0,67,67,90.6,100.0,33,49.3,33
J.K. Dobbins,57366,HB,BLT,16,0,3,41.9,29.8,48,72.7,161,49.5,0,30.7,66,215,59.6,18.6,8,12.1,43
Matt Peart,46179,T,NYG,9,0,21,70.1,100.0,41,62.1,41,81.7,0,100.0,66,66,90.8,100.0,21,31.8,21
Jamal Agnew,11920,WR,DET,14,0,11,61.5,95.7,22,33.8,23,58.9,0,91.5,65,71,62.5,100.0,39,60.0,39
Dez Bryant,5549,WR,BLT,7,0,3,73.9,100.0,52,80.0,52,79.2,1,100.0,65,65,58.9,100.0,11,16.9,11
Brent Qvale,8921,G,HST,5,0,13,54.6,100.0,12,19.0,12,54.4,0,100.0,63,63,60.2,100.0,46,73.0,46
Colt McCoy,5609,QB,NYG,3,0,21,60.0,97.6,40,64.5,41,60.0,0,92.5,62,67,60.0,100.0,18,29.0,18
J.P. Holtz,11062,TE,CHI,16,0,6,42.4,100.0,15,24.2,15,45.9,0,100.0,62,62,53.7,100.0,39,62.9,39
Justin Watson,66915,WR,TB,9,0,30,50.1,100.0,33,54.1,33,60.6,0,100.0,61,61,61.0,100.0,17,27.9,17
A.Q. Shipley,5150,C,TB,3,0,30,67.2,100.0,34,55.7,34,74.2,0,100.0,61,61,70.3,100.0,19,31.1,19
Keke Coutee,47698,WR,HST,7,0,13,60.3,100.0,10,16.4,10,58.2,0,100.0,61,61,58.2,100.0,49,80.3,49
Jake Butt,11900,TE,DEN,5,0,10,54.9,100.0,20,32.8,20,54.1,0,100.0,61,61,51.1,100.0,29,47.5,29
Jamarco Jones,46226,G,SEA,8,0,29,53.4,100.0,15,25.0,15,67.0,0,100.0,60,60,72.1,100.0,41,68.3,41
Adam Humphries,10075,WR,TEN,7,0,31,53.1,100.0,14,23.3,14,56.7,0,100.0,60,60,60.8,100.0,40,66.7,40
O.J. Howard,11774,TE,TB,4,0,30,62.9,100.0,32,54.2,32,62.8,1,100.0,59,59,62.2,100.0,21,35.6,21
Jerald Hawkins,10757,T,PIT,12,0,25,61.5,100.0,33,55.9,33,62.8,0,100.0,59,59,63.5,100.0,16,27.1,16
Ray-Ray McCloud III,47895,WR,PIT,14,0,25,59.3,100.0,15,25.9,15,67.8,0,93.5,58,62,77.2,97.1,34,58.6,35
Garrett Griffin,11439,TE,NO,4,0,20,67.3,100.0,24,41.4,24,73.3,0,100.0,58,58,76.7,100.0,23,39.7,23
Jaeden Graham,31849,TE,ATL,15,0,2,42.5,100.0,21,36.2,21,48.7,1,100.0,58,58,69.8,100.0,25,43.1,25
Jamil Douglas,9547,G,TEN,9,0,31,59.8,100.0,15,25.9,15,46.0,0,100.0,58,58,51.0,100.0,31,53.4,31
Stephen Carlson,94365,TE,CLV,12,0,8,58.0,100.0,28,48.3,28,58.8,0,100.0,58,58,61.0,100.0,27,46.6,27
C.J. Beathard,11859,QB,SF,4,0,28,60.0,100.0,30,51.7,30,60.2,0,92.1,58,63,60.0,85.2,23,39.7,27
Ben Bartch,84236,G,JAX,5,0,15,49.5,100.0,16,28.1,16,60.5,0,100.0,57,57,66.8,100.0,30,52.6,30
Collin Johnson,47808,WR,JAX,13,0,15,67.2,100.0,18,31.6,18,74.0,0,100.0,57,57,61.5,100.0,29,50.9,29
Kendall Lamm,10017,T,CLV,8,0,8,66.3,100.0,26,45.6,26,63.3,0,100.0,57,57,59.6,100.0,23,40.4,23
J.J. Arcega-Whiteside,35014,WR,PHI,8,0,24,69.1,100.0,21,36.8,21,74.0,0,100.0,57,57,73.9,100.0,30,52.6,30
Noah Togiai,47282,TE,IND,4,0,14,56.6,100.0,19,33.9,19,60.5,0,100.0,56,56,60.3,100.0,27,48.2,27
Eric Saubert,11929,TE,JAX,8,0,15,53.3,100.0,25,45.5,25,57.0,0,100.0,55,55,63.9,100.0,25,45.5,25
Rashod Hill,11369,T,MIN,11,0,18,65.4,100.0,16,29.1,16,69.1,0,100.0,55,55,73.3,100.0,29,52.7,29
Iosua Opeta,45110,G,PHI,4,0,24,68.2,100.0,20,36.4,20,57.9,1,100.0,55,55,51.7,100.0,29,52.7,29
Kenyan Drake,10707,HB,ARZ,15,0,1,50.4,6.3,8,14.5,127,51.2,0,18.5,55,297,61.3,17.6,24,43.6,136
Justin McCray,9234,G,ATL,5,0,2,48.2,100.0,16,29.6,16,60.5,0,100.0,54,54,67.8,100.0,34,63.0,34
Jordan Reed,7866,TE,SF,10,0,28,42.3,100.0,17,31.5,17,44.9,0,100.0,54,54,52.4,100.0,30,55.6,30
Le'Raven Clark,10716,T,IND,6,0,14,49.6,100.0,12,23.1,12,52.4,0,100.0,52,52,50.8,100.0,28,53.8,28
Brett Jones,10247,G,MIN,2,0,18,80.6,100.0,11,21.2,11,73.6,0,100.0,52,52,64.9,100.0,35,67.3,35
C.J. Board,12088,WR,NYG,11,0,21,84.5,100.0,31,59.6,31,88.7,0,98.1,52,53,79.8,100.0,21,40.4,21
Elijhaa Penny,11300,FB,NYG,14,0,21,63.0,100.0,20,38.5,20,58.7,0,89.7,52,58,53.2,88.2,15,28.8,17
Brandon Zylstra,66438,WR,CAR,13,0,5,50.6,100.0,25,48.1,25,52.0,0,100.0,52,52,57.7,100.0,24,46.2,24
James White,8765,HB,NE,13,0,19,66.4,50.0,22,42.3,44,60.7,0,59.8,52,87,54.3,53.8,14,26.9,26
Marcus Baugh,47131,TE,WAS,9,0,32,50.8,100.0,27,52.9,27,56.7,0,100.0,51,51,69.4,100.0,16,31.4,16
Austin Carr,12215,WR,NO,5,0,20,55.7,100.0,27,52.9,27,58.9,0,100.0,51,51,66.3,100.0,20,39.2,20
Dalton Keene,61068,TE,NE,6,0,19,58.9,100.0,27,54.0,27,65.4,0,100.0,50,50,73.8,100.0,14,28.0,14
Tom Compton,7181,G,SF,4,0,28,65.6,100.0,17,34.0,17,68.0,0,100.0,50,50,64.8,100.0,28,56.0,28
Lil'Jordan Humphrey,42247,WR,NO,4,0,20,65.4,100.0,14,28.0,14,46.7,0,100.0,50,50,49.6,100.0,34,68.0,34
Chase Edmonds,45851,HB,ARZ,15,0,1,65.1,24.4,11,22.0,45,47.5,0,33.8,50,148,53.7,24.0,18,36.0,75
Netane Muti,41339,G,DEN,2,0,10,55.8,100.0,27,54.0,27,47.2,0,100.0,50,50,41.2,100.0,19,38.0,19
Alshon Jeffery,7048,WR,PHI,7,0,24,59.2,100.0,11,22.4,11,45.4,0,100.0,49,49,62.5,100.0,32,65.3,32
Tyler Ervin,10753,HB,GB,8,0,12,59.0,85.7,6,12.2,7,64.7,0,77.8,49,63,65.5,80.8,42,85.7,52
Zack Moss,40341,HB,BUF,14,0,4,51.5,19.6,11,22.4,56,49.3,1,28.8,49,170,58.4,8.8,7,14.3,80
Sean McKeon,42266,TE,DAL,13,0,9,51.8,100.0,19,38.8,19,56.6,0,100.0,49,49,63.0,100.0,18,36.7,18
Dominique Dafney,62825,TE,GB,5,0,12,44.8,100.0,8,16.7,8,54.9,0,100.0,48,48,57.1,100.0,30,62.5,30
Miles Sanders,40555,HB,PHI,12,0,24,53.0,20.6,13,27.1,63,55.3,0,21.8,48,220,60.9,10.8,14,29.2,130
Devin Singletary,40485,HB,BUF,17,0,4,59.1,4.8,3,6.4,62,64.6,0,22.5,47,209,68.0,9.9,10,21.3,101
